(0.0008393364958538016,0.0)
(0.005028889023768374,0.0)
(0.009208023044949047,0.0)
(0.01337675626551511,0.0)
(0.017535106391585866,0.0)
(0.02168309112928061,0.0)
(0.025820728184718634,0.0)
(0.029948035264019235,0.0)
(0.0340650300733017,0.0)
(0.038171730318685336,0.0)
(0.04226815370628943,0.0)
(0.04635431794223329,0.0)
(0.0504302407326362,0.0)
(0.05449593978361744,0.0)
(0.05855143280129637,0.0)
(0.0625967374917922,0.0)
(0.06663187156122427,0.0)
(0.07065685271571188,0.0)
(0.07467169866137431,0.0)
(0.07867642710433086,0.0)
(0.08267105575070081,0.0)
(0.0866556023066035,0.0)
(0.09063008447815818,0.0)
(0.09459451997148415,0.0)
(0.09854892649270072,0.0)
(0.10249332174792719,0.0)
(0.10642772344328287,0.0)
(0.11035214928488699,0.0)
(0.11426661697885893,0.0)
(0.11817114423131789,0.0)
(0.12206574874838325,0.0)
(0.1259504482361743,0.0)
(0.12982526040081024,0.0)
(0.1336902029484105,0.0)
(0.13754529358509424,0.0)
(0.1413905500169809,0.0)
(0.1452259899501897,0.0)
(0.14905163109083985,0.0)
(0.15286749114505083,0.0)
(0.15667358781894178,0.0)
(0.16046993881863206,0.0)
(0.16425656174202072,0.0)
(0.16803347375360625,0.0)
(0.1718006919094069,0.0)
(0.17555823326544068,0.0)
(0.17930611487772588,0.0)
(0.1830443538022807,0.0)
(0.18677296709512337,0.0)
(0.19049197181227195,0.0)
(0.19420138500974476,0.0)
(0.1979012237435599,0.0)
(0.20159150506973564,0.0)
(0.2052722460442901,0.0)
(0.20894346372324146,0.0)
(0.212605175162608,0.0)
(0.2162573974184078,0.0)
(0.21990014754665918,0.0)
(0.22353344260338015,0.0)
(0.22715729964458908,0.0)
(0.2307717357263041,0.0)
(0.23437676790454331,0.0)
(0.23797241315506248,0.0)
(0.24155868813198844,0.0)
(0.24513560940889614,0.0)
(0.24870319355936052,0.0)
(0.2522614571569564,0.0)
(0.2558104167752588,0.0)
(0.2593500889878425,0.0)
(0.26288049036828254,0.0)
(0.2664016374901538,0.0)
(0.2699135469270311,0.0)
(0.27341623525248954,0.0)
(0.27690971904010375,0.0)
(0.2803940148634489,0.0)
(0.2838691392960998,0.0)
(0.28733510891163133,0.0)
(0.2907919402836184,0.0)
(0.29423964998563595,0.0)
(0.29767825459125885,0.0)
(0.3011077706740621,0.0)
(0.30452821480762055,0.0)
(0.3079396034814536,0.0)
(0.3113419528480509,0.0)
(0.314735278975442,0.0)
(0.3181195979316568,0.0)
(0.32149492578472466,0.0)
(0.32486127860267544,0.0)
(0.3282186724535388,0.0)
(0.33156712340534433,0.0)
(0.3349066475261218,0.0)
(0.33823726088390077,0.0)
(0.3415589795467109,0.0)
(0.34487181958258195,0.0)
(0.3481757970595436,0.0)
(0.35147092804562535,0.0)
(0.3547572286088571,0.0)
(0.35803471481726834,0.0)
(0.3613034027388887,0.0)
(0.364563308441748,0.0)
(0.3678144479938758,0.0)
(0.3710568374633018,0.0)
(0.37429049283873034,0.0)
(0.3775154297906111,0.0)
(0.38073166390959107,0.0)
(0.383939210786317,0.0)
(0.3871380860114362,0.0)
(0.3903283051755953,0.0)
(0.39350988386944136,0.0)
(0.3966828376836214,0.0)
(0.3998471822087823,0.0)
(0.4030029330355711,0.0)
(0.40615010575463456,0.0)
(0.4092887159566198,0.0)
(0.41241877923217374,0.0)
(0.41554031117194334,0.0)
(0.41865332736657557,0.0)
(0.42175784340671735,0.0)
(0.42485387488301557,0.0)
(0.4279414373861173,0.0)
(0.43102054650666943,0.0)
(0.4340912178353189,0.0)
(0.43715346688562506,0.0)
(0.4402073088616842,0.0)
(0.4432527588899478,0.0)
(0.4462898320968676,0.0)
(0.44931854360889534,0.0)
(0.45233890855248265,0.0)
(0.4553509420540809,0.0)
(0.4583546592401418,0.0)
(0.461350075237117,0.0)
(0.46433720517145816,0.0)
(0.4673160641696169,0.0)
(0.47028666735804475,0.0)
(0.47324902986319334,0.0)
(0.47620316681151426,0.0)
(0.47914909332945926,0.0)
(0.4820868245434799,0.0)
(0.4850163755800278,0.0)
(0.4879377615655545,0.0)
(0.4908509976265115,0.0)
(0.4937560988893509,0.0)
(0.4966530804061176,0.0)
(0.4995419569299793,0.0)
(0.5024227431390699,0.0)
(0.5052954537115228,0.0)
(0.5081601033254721,0.0)
(0.5110167066590511,0.0)
(0.5138652783903939,0.0)
(0.5167058331976336,0.0)
(0.5195383857589045,0.0)
(0.5223629507523401,0.0)
(0.525179542856074,0.0)
(0.5279881767482402,0.0)
(0.530788867106972,0.0)
(0.5335816286104033,0.0)
(0.5363664759366679,0.0)
(0.5391434237638992,0.0)
(0.5419124867702313,0.0)
(0.5446736796337975,0.0)
(0.547427017032732,0.0)
(0.5501725136451682,0.0)
(0.5529101840771871,0.0)
(0.5556400426452739,0.0)
(0.5583621035931658,0.0)
(0.5610763811646002,0.0)
(0.5637828896033146,0.0)
(0.5664816431530458,0.0)
(0.5691726560575318,0.0)
(0.5718559425605092,0.0)
(0.5745315169057159,0.0)
(0.5771993933368893,0.0)
(0.5798595860977662,0.0)
(0.5825121094320844,0.0)
(0.585156977583581,0.0)
(0.5877942047959933,0.0)
(0.590423805313059,0.0)
(0.5930457933785152,0.0)
(0.5956601832360989,0.0)
(0.598266989129548,0.0)
(0.6008662253025996,0.0)
(0.6034579059989907,0.0)
(0.6060420453926588,0.0)
(0.6086186573768273,0.0)
(0.6111877557741614,0.0)
(0.6137493544073266,0.0)
(0.616303467098988,0.0)
(0.6188501076718109,0.0)
(0.6213892899484609,0.0)
(0.6239210277516029,0.0)
(0.6264453349039023,0.0)
(0.6289622252280245,0.0)
(0.6314717125466348,0.0)
(0.6339738106823983,0.0)
(0.6364685334579807,0.0)
(0.6389558946960469,0.0)
(0.6414359082192623,0.0)
(0.6439085878502923,0.0)
(0.6463739474118021,0.0)
(0.648832000726457,0.0)
(0.6512827616169223,0.0)
(0.6537262439058634,0.0)
(0.6561624613482537,0.0)
(0.6585914274266708,0.0)
(0.6610131555551824,0.0)
(0.6634276591478568,0.0)
(0.6658349516187628,0.0)
(0.6682350463819685,0.0)
(0.6706279568515419,0.0)
(0.6730136964415513,0.0)
(0.6753922785660651,0.0)
(0.6777637166391518,0.0)
(0.6801280240748794,0.0)
(0.6824852142873163,0.0)
(0.6848353006905306,0.0)
(0.6871782966985905,0.0)
(0.6895142157255646,0.0)
(0.691843071185521,0.0)
(0.694164876492528,0.0)
(0.696479645060654,0.0)
(0.6987873903039671,0.0)
(0.7010881256365354,0.0)
(0.7033818644067296,0.0)
(0.7056686196983887,0.0)
(0.7079484045287804,0.0)
(0.7102212319151733,0.0)
(0.712487114874835,0.0)
(0.7147460664250337,0.0)
(0.7169980995830375,0.0)
(0.7192432273661148,0.0)
(0.7214814627915332,0.0)
(0.7237128188765609,0.0)
(0.7259373086384663,0.0)
(0.7281549450945171,0.0)
(0.7303657412619814,0.0)
(0.7325697101581278,0.0)
(0.7347668648002236,0.0)
(0.7369572182055374,0.0)
(0.7391407833913372,0.0)
(0.7413175733748909,0.0)
(0.7434876011734669,0.0)
(0.745650879804333,0.0)
(0.7478074222209468,0.0)
(0.7499572411196789,0.0)
(0.7521003491321638,0.0)
(0.7542367588900364,0.0)
(0.7563664830249307,0.0)
(0.758489534168482,0.0)
(0.7606059249523244,0.0)
(0.7627156680080925,0.0)
(0.7648187759674206,0.0)
(0.7669152614619439,0.0)
(0.7690051371232963,0.0)
(0.7710884155831128,0.0)
(0.7731651094730279,0.0)
(0.7752352314246758,0.0)
(0.7772987940696915,0.0)
(0.7793558100397092,0.0)
(0.7814062919663637,0.0)
(0.7834502524812895,0.0)
(0.7854877042161212,0.0)
(0.7875186598024936,0.0)
(0.7895431318100227,0.0)
(0.7915611325583108,0.0)
(0.7935726743039673,0.0)
(0.7955777693036006,0.0)
(0.7975764298138202,0.0)
(0.7995686680912348,0.0)
(0.8015544963924537,0.0)
(0.8035339269740858,0.0)
(0.8055069720927401,0.0)
(0.8074736440050257,0.0)
(0.8094339549675517,0.0)
(0.8113879172369268,0.0)
(0.8133355430697603,0.0)
(0.8152768447226613,0.0)
(0.8172118344522382,0.0)
(0.819140524515101,0.0)
(0.8210629271678578,0.0)
(0.8229790546671183,0.0)
(0.8248889192694914,0.0)
(0.8267925332315855,0.0)
(0.8286899087496999,0.0)
(0.8305810577768555,0.0)
(0.8324659922047416,0.0)
(0.8343447239250471,0.0)
(0.8362172648294612,0.0)
(0.838083626809673,0.0)
(0.8399438217573713,0.0)
(0.8417978615642452,0.0)
(0.843645758121984,0.0)
(0.8454875233222764,0.0)
(0.8473231690568118,0.0)
(0.8491527072172791,0.0)
(0.8509761496953675,0.0)
(0.8527935083827661,0.0)
(0.8546047951711635,0.0)
(0.8564100219522491,0.0)
(0.858209200617712,0.0)
(0.8600023430592412,0.0)
(0.8617894611685258,0.0)
(0.8635705668372546,0.0)
(0.8653456718984375,0.0)
(0.867114787948244,0.0)
(0.8688779265230988,0.0)
(0.8706350991594258,0.0)
(0.8723863173936499,0.0)
(0.8741315927621953,0.0)
(0.8758709368014863,0.0)
(0.8776043610479476,0.0)
(0.8793318770380033,0.0)
(0.8810534963080778,0.0)
(0.8827692303945959,0.0)
(0.8844790908339816,0.0)
(0.8861830891626594,0.0)
(0.8878812369170537,0.0)
(0.889573545633589,0.0)
(0.8912600268486895,0.0)
(0.8929406920987801,0.0)
(0.8946155529202848,0.0)
(0.896284620849628,0.0)
(0.8979479074232342,0.0)
(0.8996054241204109,0.0)
(0.9012571821897922,0.0)
(0.9029031928217899,0.0)
(0.9045434672068141,0.0)
(0.9061780165352753,0.0)
(0.9078068519975842,0.0)
(0.9094299847841513,0.0)
(0.9110474260853877,0.0)
(0.9126591870917029,0.0)
(0.914265278993509,0.0)
(0.9158657129812154,0.0)
(0.9174605002452335,0.0)
(0.9190496519759734,0.0)
(0.9206331793638458,0.0)
(0.9222110935992615,0.0)
(0.9237834058726312,0.0)
(0.9253501273743653,0.0)
(0.9269112692948741,0.0)
(0.9284668428245688,0.0)
(0.9300168591538597,0.0)
(0.9315613294175409,0.0)
(0.9331002645256593,0.0)
(0.9346336753314984,0.0)
(0.936161572688343,0.0)
(0.9376839674494766,0.0)
(0.9392008704681832,0.0)
(0.9407122925977466,0.0)
(0.9422182446914512,0.0)
(0.9437187376025808,0.0)
(0.9452137821844195,0.0)
(0.9467033892902509,0.0)
(0.9481875697733594,0.0)
(0.9496663344870289,0.0)
(0.9511396942845431,0.0)
(0.9526076600191864,0.0)
(0.9540702425442426,0.0)
(0.9555274527129953,0.0)
(0.9569793013787291,0.0)
(0.9584257993947279,0.0)
(0.9598669576142753,0.0)
(0.9613027868364837,0.0)
(0.9627332976414247,0.0)
(0.964158500553815,0.0)
(0.9655784060983716,0.0)
(0.9669930247998111,0.0)
(0.9684023671828511,0.0)
(0.9698064437722075,0.0)
(0.9712052650925979,0.0)
(0.9725988416687389,0.0)
