(0,0)
(8.319880408624122e-05,0.0)
(9.02031117344992e-05,0.0)
(9.779740991587785e-05,0.0)
(0.00010603139501054167,0.0)
(0.00011495894944582915,0.0)
(0.00012463849429632514,0.0)
(0.00013513337158398681,0.0)
(0.00014651225877994738,0.0)
(0.0001588496182203057,0.0)
(0.00017222618437665334,0.0)
(0.0001867294921697471,0.0)
(0.00020245444978326377,0.0)
(0.00021950395972568425,0.0)
(0.0002379895922039916,0.0)
(0.00025803231521504737,0.0)
(0.0002797632861315042,0.0)
(0.0003033247099613065,0.0)
(0.00032887076989586124,0.0)
(0.0003565686362346627,0.0)
(0.0003865995602865983,0.0)
(0.00041916006040367405,0.0)
(0.00045446320790507543,0.0)
(0.0004927400213022437,0.0)
(0.0005342409779431817,0.0)
(0.000579237652961092,0.0)
(0.0006280244962436157,0.0)
(0.0006809207590397277,0.0)
(0.0007382725827974632,0.0)
(0.0008004552638833563,0.0)
(0.0008678757089804245,0.0)
(0.000940975097202957,0.0)
(0.0010202317663109742,0.0)
(0.0011061643418633904,0.0)
(0.0011993351297255087,0.0)
(0.0013003537940530813,0.0)
(0.0014098813447219283,0.0)
(0.0015286344601698467,0.0)
(0.0016573901737777885,0.0)
(0.0017969909542520466,0.0)
(0.001948350212991596,0.0)
(0.002112458274146338,0.0)
(0.002290388846007841,0.0)
(0.0024833060355403695,0.0)
(0.002692471951264372,0.0)
(0.002919254943368164,0.0)
(0.0031651385338460182,0.0)
(0.003431731093671818,0.0)
(0.0037207763285231525,0.0)
(0.004034164639357366,0.0)
(0.004373945429206934,0.0)
(0.004742340432998017,0.0)
(0.005141758152806326,0.0)
(0.005574809486892873,0.0)
(0.006044324647050393,0.0)
(0.006553371464983099,0.0)
(0.0071052751949373105,0.0)
(0.007703639926023937,0.0)
(0.008352371723830576,0.0)
(0.009055703626649083,0.0)
(0.009818222626553873,0.0)
(0.010644898769465363,0.0)
(0.01154111651059055,0.0)
(0.012512708461579702,0.0)
(0.01356599166256208,0.0)
(0.014707806504801264,0.0)
(0.015945558416499857,0.0)
(0.01728726240359821,0.0)
(0.018741590506832165,0.0)
(0.020317922192453805,0.0)
(0.022026397633748647,0.0)
(0.023877973758059664,0.0)
(0.02588448282365341,0.0)
(0.028058693144444567,0.0)
(0.03041437138833509,0.0)
(0.03296634562371197,0.0)
(0.0357305679636708,0.0)
(0.03872417523782827,0.0)
(0.04196554558390559,0.0)
(0.04547434816391144,0.0)
(0.04927158233758284,0.0)
(0.05337960152161975,0.0)
(0.05782211557398831,0.0)
(0.06262416380437531,0.0)
(0.06781204854891498,0.0)
(0.07341321657498898,0.0)
(0.07945607230905286,0.0)
(0.0859697029091242,0.0)
(0.09298349044541776,0.0)
(0.10052658084078517,0.0)
(0.10862717273254957,0.0)
(0.11731158212043405,0.0)
(0.12660303076577514,0.0)
(0.13652009825574635,0.0)
(0.1470747702285643,0.0)
(0.15827000978337497,0.0)
(0.17009677759430938,0.0)
(0.18253043170546365,0.0)
(0.1955264546272667,0.0)
(0.2090154888841345,0.0)
(0.22289771984112855,0.0)
(0.2339466768999177,0.0)
(0.24440778089391116,0.0)
(0.25426660795713896,0.0)
(0.2635116933975564,0.0)
(0.2721344879426029,0.0)
(0.2801292927688578,0.0)
(0.2874931751103701,0.0)
(0.2942258663832781,0.0)
(0.30032964486998676,0.0)
(0.30580920506493386,0.0)
(0.3106715158124505,0.0)
(0.3149256693547994,0.0)
(0.31858272336614857,0.0)
(0.3216555379794563,0.0)
(0.32415860971541904,0.0)
(0.326107904110023,0.0)
(0.32752068870385675,0.0)
(0.3284153679128604,0.0)
(0.32881132114861006,0.0)
(0.3287287453974473,0.0)
(0.3281885033103218,0.0)
(0.3272119776963564,0.0)
(0.3258209331595804,0.0)
(0.32403738547024946,0.0)
(0.3218834791213265,0.0)
(0.31938137338968337,0.0)
(0.3165531370999453,0.0)
(0.31342065217857756,0.0)
(0.3100055259862475,0.0)
(0.30632901232888277,0.0)
(0.3024119409707325,0.0)
(0.29827465540746917,0.0)
(0.29393695860215946,0.0)
(0.289418066341647,0.0)
(0.284736567835901,0.0)
(0.2799103931549879,0.0)
(0.27495678708008653,0.0)
(0.26989228893251843,0.0)
(0.2647327179390083,0.0)
(0.25949316369199427,0.0)
(0.25418798126744696,0.0)
(0.24883079057252083,0.0)
(0.2434344795068729,0.0)
(0.23801121053656635,0.0)
(0.23257243029726282,0.0)
(0.22712888186131625,0.0)
(0.22169061932462408,0.0)
(0.21626702438926856,0.0)
(0.21086682463964915,0.0)
(0.20549811323175712,0.0)
(0.20016836973586713,0.0)
(0.19488448189499566,0.0)
(0.1896527680812714,0.0)
(0.18447900025257924,0.0)
(0.17936842723112245,0.0)
(0.17432579814312538,0.0)
(0.16935538587692964,0.0)
(0.1644610104322882,0.0)
(0.15964606204923604,0.0)
(0.15491352401916403,0.0)
(0.15026599509346222,0.0)
(0.14570571141785224,0.0)
(0.14123456793113345,0.0)
(0.13685413917762915,0.0)
(0.13256569949189678,0.0)
(0.12837024252245213,0.0)
(0.12426850006929602,0.0)
(0.12026096021644644,0.0)
(0.11634788474708416,0.0)
(0.11252932583428232,0.0)
(0.10880514200496291,0.0)
(0.10517501337921485,0.0)
(0.10163845619049948,0.0)
(0.09819483659568091,0.0)
(0.09484338378647947,0.0)
(0.09158320241621479,0.0)
(0.08841328435782624,0.0)
(0.08533251981058518,0.0)
(0.08233970777438582,0.0)
(0.07943356591147252,0.0)
(0.07661273981624668,0.0)
(0.07387581171446259,0.0)
(0.07122130861340494,0.0)
(0.06864770992495843,0.0)
(0.06615345458350012,0.0)
(0.06373694768049755,0.0)
(0.061396566637557506,0.0)
(0.05913066693935955,0.0)
(0.05693758744760803,0.0)
(0.054815655316689624,0.0)
(0.05276319053126237,0.0)
(0.050778510085483154,0.0)
(0.0488599318230117,0.0)
(0.04700577795634838,0.0)
(0.04521437828344316,0.0)
(0.043484073118890035,0.0)
(0.041813215956370615,0.0)
(0.04020017587837993,0.0)
(0.038643339728599936,0.0)
(0.03714111406165608,0.0)
(0.035691926884347504,0.0)
(0.03429422920179584,0.0)
(0.032946496381363474,0.0)
(0.03164722934654709,0.0)
(0.030394955612486278,0.0)
(0.029188230174133464,0.0)
(0.028025636257556965,0.0)
(0.026905785944333637,0.0)
(0.025827320678415155,0.0)
(0.024788911664381783,0.0)
(0.023789260165482023,0.0)
(0.022827097709379667,0.0)
(0.02190118620910471,0.0)
(0.02101031800622286,0.0)
(0.02015331584286592,0.0)
(0.019329032768837826,0.0)
(0.018536351989631283,0.0)
(0.017774186660851274,0.0)
(0.017041479634152572,0.0)
(0.016337203159513754,0.0)
(0.015660358548324267,0.0)
(0.01500997580147206,0.0)
(0.014385113206354199,0.0)
(0.013784856906427827,0.0)
(0.013208320446708879,0.0)
(0.012654644298351864,0.0)
(0.012122995365230293,0.0)
(0.01161256647523513,0.0)
(0.011122575858774741,0.0)
(0.010652266616809609,0.0)
(0.010200906180541354,0.0)
(0.009767785764723801,0.0)
(0.009352219816410521,0.0)
(0.008953545460779264,0.0)
(0.008571121945568772,0.0)
(0.008204330085499765,0.0)
(0.007852571707947948,0.0)
(0.007515269101022097,0.0)
(0.007191864465074013,0.0)
(0.006881819368596282,0.0)
(0.006584614209340025,0.0)
(0.006299747681417029,0.0)
(0.0060267362490657415,0.0)
(0.0057651136276714665,0.0)
(0.005514430272584812,0.0)
(0.005274252876190877,0.0)
(0.0050441638736397005,0.0)
(0.004823760957586738,0.0)
(0.004612656602231145,0.0)
(0.004410477596911111,0.0)
(0.004216864589448208,0.0)
(0.004031471639410264,0.0)
(0.0038539657814168162,0.0)
(0.0036840265985721393,0.0)
(0.003521345806093809,0.0)
(0.003365626845157149,0.0)
(0.003216584486965714,0.0)
(0.003073944447025911,0.0)
(0.0029374430095797563,0.0)
(0.002806826662141398,0.0)
(0.0026818517400493376,0.0)
(0.0025622840809452,0.0)
(0.0024478986890667394,0.0)
(0.002338479409230216,0.0)
(0.002233818610373924,0.0)
(0.002133716878511784,0.0)
(0.0020379827189504467,0.0)
(0.001946432267606607,0.0)
(0.0018588890112571001,0.0)
(0.00177518351655343,0.0)
(0.0016951531676183448,0.0)
(0.001618641912048888,0.0)
(0.0015455000151393728,0.0)
(0.001475583822138156,0.0)
(0.0014087555283535274,0.0)
(0.0013448829569154262,0.0)
(0.0012838393440082836,0.0)
(0.001225503131382786,0.0)
(0.001169757765958188,0.0)
(0.0011164915063290343,0.0)
(0.001065597235985947,0.0)
(0.0010169722830688365,0.0)
(0.0009705182464663535,0.0)
(0.000926140828080826,0.0)
(0.0008837496710808178,0.0)
(0.0008432582039618931,0.0)
(0.0008045834902447714,0.0)
(0.0007676460836373529,0.0)
(0.0007323698884934575,0.0)
(0.0006986820254040167,0.0)
(0.0006665127017569032,0.0)
(0.0006357950871094894,0.0)
(0.0006064651932166281,0.0)
(0.0005784617585635031,0.0)
(0.0005517261372553421,0.0)
(0.0005262021921178544,0.0)
(0.0005018361918691468,0.0)
(0.000478576712223551,0.0)
(0.00045637454079424365,0.0)
(0.0004351825856639237,0.0)
(0.0004180609434768753,0.0)
(-2.972865552342805e-14,0.0)
(9.438903724650921e-26,0.0)
(1.4834570730053927e-36,0.0)
(2.095205676689688e-48,0.0)
(-5.117776693356342e-59,0.0)
(-2.572549009876517e-70,0.0)
(9.979772471037612e-82,0.0)
(1.3419528468760093e-92,0.0)
(1.3891692977908337e-104,0.0)
(-4.818289318422874e-115,0.0)
(-2.210657776012665e-126,0.0)
(1.0311043631344436e-137,0.0)
(1.2092953623874613e-148,0.0)
(7.788677592255332e-161,0.0)
(-4.51345796979862e-171,0.0)
(-1.884636656006411e-182,0.0)
(1.0463259596222222e-193,0.0)
(1.0855013594816986e-204,0.0)
(2.5475535103342936e-217,0.0)
(-4.2079700186536564e-227,0.0)
(-1.5919620324963256e-238,0.0)
(1.0464492467648725e-249,0.0)
(9.704745837311617e-261,0.0)
(-1.9195590237990555e-273,0.0)
(-3.90568588069156e-283,0.0)
(-1.3301674078354595e-294,0.0)
(1.0340248858496913e-305,0.0)
(8.640279e-317,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
(0.0,0.0)
